"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"20:38:50.8205683","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\bcrypt.dll","SUCCESS","Offset: 196 608, Length: 13 312, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.8336870","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libcrypto-1_1.dll","SUCCESS","Offset: 2 343 936, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.8339393","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libcrypto-1_1.dll","SUCCESS","Offset: 2 425 856, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.8341985","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libcrypto-1_1.dll","SUCCESS","Offset: 2 327 552, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.8344304","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libcrypto-1_1.dll","SUCCESS","Offset: 2 409 472, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.8346330","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libcrypto-1_1.dll","SUCCESS","Offset: 2 393 088, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.8353085","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libcrypto-1_1.dll","SUCCESS","Offset: 2 364 416, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.8355300","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libcrypto-1_1.dll","SUCCESS","Offset: 2 380 800, Length: 12 288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.8359971","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libcrypto-1_1.dll","SUCCESS","Offset: 2 360 320, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.8362142","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libcrypto-1_1.dll","SUCCESS","Offset: 2 442 240, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.8366139","3uTools.exe","2396","QueryOpen","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","CreationTime: 2026.06.02 21:52:07, LastAccessTime: 2026.06.10 20:34:19, LastWriteTime: 2023.07.15 20:45:33, ChangeTime: 2026.06.02 21:52:08, AllocationSize: 561 152, EndOfFile: 558 656, FileAttributes: A"
"20:38:50.8367050","3uTools.exe","2396","QueryOpen","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","CreationTime: 2026.06.02 21:52:07, LastAccessTime: 2026.06.10 20:34:19, LastWriteTime: 2023.07.15 20:45:33, ChangeTime: 2026.06.02 21:52:08, AllocationSize: 561 152, EndOfFile: 558 656, FileAttributes: A"
"20:38:50.8367855","3uTools.exe","2396","CreateFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:38:50.8368352","3uTools.exe","2396","CreateFileMapping","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"20:38:50.8368455","3uTools.exe","2396","QueryStandardInformationFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","AllocationSize: 561 152, EndOfFile: 558 656, NumberOfLinks: 1, DeletePending: False, Directory: False"
"20:38:50.8368553","3uTools.exe","2396","CreateFileMapping","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","SyncType: SyncTypeOther"
"20:38:50.8369405","3uTools.exe","2396","CreateFileMapping","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","SyncType: SyncTypeOther"
"20:38:50.8369930","3uTools.exe","2396","CloseFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS",""
"20:38:50.8371503","3uTools.exe","2396","Load Image","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Image Base: 0x8a60000, Image Size: 0x87000"
"20:38:50.8372084","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 519 168, Length: 15 872, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.8678131","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 9 216, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9004385","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 41 984, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9197091","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 74 752, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9428772","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 107 520, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9433225","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 140 288, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9436538","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 173 056, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9440457","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 205 824, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9444827","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 238 592, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9449257","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 271 360, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9569113","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 304 128, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9574740","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 336 896, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9580732","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 369 664, Length: 23 552, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9586543","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 393 216, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9592940","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 409 600, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9597419","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 430 080, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9607481","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 454 656, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9612306","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 485 888, Length: 13 824, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9616427","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 516 608, Length: 512, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9625003","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 517 120, Length: 2 048, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9634842","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 499 712, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9655759","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\libssl-1_1.dll","SUCCESS","Offset: 471 040, Length: 14 848, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:50.9659988","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Network.dll","SUCCESS","Offset: 1 088 000, Length: 3 584, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.0151210","3uTools.exe","2396","QueryOpen","C:\Program Files\3uToolsV3\x86\iphlpapi_shim.dll","SUCCESS","CreationTime: 2026.06.07 10:46:08, LastAccessTime: 2026.06.07 20:55:42, LastWriteTime: 2026.06.07 10:46:13, ChangeTime: 2026.06.07 10:46:13, AllocationSize: 16 384, EndOfFile: 16 384, FileAttributes: A"
"20:38:51.0153671","3uTools.exe","2396","QueryOpen","C:\Program Files\3uToolsV3\x86\iphlpapi_shim.dll","SUCCESS","CreationTime: 2026.06.07 10:46:08, LastAccessTime: 2026.06.07 20:55:42, LastWriteTime: 2026.06.07 10:46:13, ChangeTime: 2026.06.07 10:46:13, AllocationSize: 16 384, EndOfFile: 16 384, FileAttributes: A"
"20:38:51.0154853","3uTools.exe","2396","CreateFile","C:\Program Files\3uToolsV3\x86\iphlpapi_shim.dll","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:38:51.0155649","3uTools.exe","2396","CreateFileMapping","C:\Program Files\3uToolsV3\x86\iphlpapi_shim.dll","SUCCESS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"20:38:51.0155814","3uTools.exe","2396","QueryStandardInformationFile","C:\Program Files\3uToolsV3\x86\iphlpapi_shim.dll","SUCCESS","AllocationSize: 16 384, EndOfFile: 16 384, NumberOfLinks: 1, DeletePending: False, Directory: False"
"20:38:51.0155970","3uTools.exe","2396","CreateFileMapping","C:\Program Files\3uToolsV3\x86\iphlpapi_shim.dll","SUCCESS","SyncType: SyncTypeOther"
"20:38:51.0156845","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\iphlpapi_shim.dll","SUCCESS","Offset: 0, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.0516105","3uTools.exe","2396","CreateFileMapping","C:\Program Files\3uToolsV3\x86\iphlpapi_shim.dll","SUCCESS","SyncType: SyncTypeOther"
"20:38:51.0516739","3uTools.exe","2396","CloseFile","C:\Program Files\3uToolsV3\x86\iphlpapi_shim.dll","SUCCESS",""
"20:38:51.0518661","3uTools.exe","2396","Load Image","C:\Program Files\3uToolsV3\x86\iphlpapi_shim.dll","SUCCESS","Image Base: 0x6bb80000, Image Size: 0xc000"
"20:38:51.0518921","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\iphlpapi_shim.dll","SUCCESS","Offset: 12 800, Length: 1 536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.0521313","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\iphlpapi_shim.dll","SUCCESS","Offset: 12 288, Length: 512, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.0522936","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Network.dll","SUCCESS","Offset: 784 384, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.0749498","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Network.dll","SUCCESS","Offset: 854 016, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.0951786","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Network.dll","SUCCESS","Offset: 800 768, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.1088080","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Network.dll","SUCCESS","Offset: 837 632, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.1090139","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Network.dll","SUCCESS","Offset: 821 248, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.1339894","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Network.dll","SUCCESS","Offset: 817 152, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.1536911","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Network.dll","SUCCESS","Offset: 874 496, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.1539174","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 043 904, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.1674289","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 777 088, Length: 14 336, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.1746169","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 752 512, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.1921178","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 768 896, Length: 8 192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.1969050","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 420 736, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2296158","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 650 112, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2401331","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 396 160, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2404242","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 465 792, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2406977","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 449 408, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2410734","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 633 728, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2415411","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 695 168, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2417906","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 412 544, Length: 8 192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2419839","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 600 960, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2422188","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 531 328, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2424566","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 510 848, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2555021","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 711 552, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2573224","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 584 576, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2711747","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 670 592, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2714097","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 617 344, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2716580","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 527 232, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2719318","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 727 936, Length: 8 192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2722028","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 437 120, Length: 12 288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2724509","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 560 000, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2727037","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 686 976, Length: 8 192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2730317","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 482 176, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2734027","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 547 712, Length: 12 288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2738086","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 498 560, Length: 12 288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2741989","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 576 384, Length: 8 192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2745322","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5QmlModels.dll","SUCCESS","Offset: 312 320, Length: 1 536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.2958695","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5QmlModels.dll","SUCCESS","Offset: 263 168, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.3138279","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Quick.dll","SUCCESS","Offset: 3 063 296, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.3290232","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Qml.dll","SUCCESS","Offset: 2 666 496, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.3475532","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Quick.dll","SUCCESS","Offset: 3 051 008, Length: 12 288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.3479705","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Quick.dll","SUCCESS","Offset: 3 083 776, Length: 14 336, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.3483111","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Quick.dll","SUCCESS","Offset: 3 079 680, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.3521716","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 76 601 344, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.3753941","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Quick.dll","SUCCESS","Offset: 2 575 872, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.4114512","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Quick.dll","SUCCESS","Offset: 2 825 728, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.4527601","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Quick.dll","SUCCESS","Offset: 2 592 256, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:51.4713602","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5Quick.dll","SUCCESS","Offset: 2 547 200, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
